"model" "obs" "month" "day" "year" "wy" "wyd"
0.347839 0.42283362 10 18 1971 1972 18
0.346562333333333 0.42583244 10 19 1971 1972 19
0.341563333333333 0.41083834 10 20 1971 1972 20
0.336464666666667 0.39584424 10 21 1971 1972 21
0.331409666666667 0.38684778 10 22 1971 1972 22
0.328401 0.3898466 10 23 1971 1972 23
0.327692333333333 0.39584424 10 24 1971 1972 24
0.327089333333333 0.39584424 10 25 1971 1972 25
0.324540333333333 0.39284542 10 26 1971 1972 26
0.320098333333333 0.39284542 10 27 1971 1972 27
0.315961333333333 0.39884306 10 28 1971 1972 28
0.312224333333333 0.40783952 10 29 1971 1972 29
0.308642333333333 0.41383716 10 30 1971 1972 30
0.305147 0.41383716 10 31 1971 1972 31
0.301785333333333 0.40783952 11 1 1971 1972 32
0.298494333333333 0.4048407 11 2 1971 1972 33
0.295291333333333 0.40184188 11 3 1971 1972 34
0.292193333333333 0.39884306 11 4 1971 1972 35
0.289219333333333 0.39284542 11 5 1971 1972 36
0.286334 0.39284542 11 6 1971 1972 37
0.283526666666667 0.3898466 11 7 1971 1972 38
0.280819666666667 0.3898466 11 8 1971 1972 39
0.278204 0.38684778 11 9 1971 1972 40
0.275660666666667 0.73770972 11 10 1971 1972 41
0.391423666666667 0.8846519 11 11 1971 1972 42
0.535234666666667 0.94162948 11 12 1971 1972 43
0.674984666666667 0.63574984 11 13 1971 1972 44
0.691326 0.52179468 11 14 1971 1972 45
0.674738 0.49180648 11 15 1971 1972 46
0.657502666666667 0.46781592 11 16 1971 1972 47
0.640875666666667 0.45282182 11 17 1971 1972 48
0.624865666666667 0.44082654 11 18 1971 1972 49
0.609435333333333 0.4348289 11 19 1971 1972 50
0.594534 0.4348289 11 20 1971 1972 51
0.58009 0.44082654 11 21 1971 1972 52
0.566044 0.44682418 11 22 1971 1972 53
0.552397 0.45582064 11 23 1971 1972 54
0.539184666666667 0.45582064 11 24 1971 1972 55
0.526574 0.63574984 11 25 1971 1972 56
0.556275 0.74070854 11 26 1971 1972 57
0.589531666666667 0.7946873 11 27 1971 1972 58
0.623141666666667 0.64774512 11 28 1971 1972 59
0.615299 0.5547817 11 29 1971 1972 60
0.603193 0.50680058 11 30 1971 1972 61
0.589912333333333 0.48281002 12 1 1971 1972 62
0.575579666666667 0.47381356 12 2 1971 1972 63
0.561774666666667 0.47081474 12 3 1971 1972 64
0.54844 0.47081474 12 4 1971 1972 65
0.535521 0.47381356 12 5 1971 1972 66
0.529755333333333 0.46181828 12 6 1971 1972 67
0.524214 0.45582064 12 7 1971 1972 68
0.518951333333333 0.43183008 12 8 1971 1972 69
0.507159666666667 0.42883126 12 9 1971 1972 70
0.495814333333333 0.41383716 12 10 1971 1972 71
0.484863 0.41683598 12 11 1971 1972 72
0.474298333333333 0.43183008 12 12 1971 1972 73
0.464103 0.43782772 12 13 1971 1972 74
0.454270666666667 0.4348289 12 14 1971 1972 75
0.444812333333333 0.42283362 12 15 1971 1972 76
0.435688666666667 0.41383716 12 16 1971 1972 77
0.426895 0.41383716 12 17 1971 1972 78
0.418412 0.41083834 12 18 1971 1972 79
0.410228666666667 0.41383716 12 19 1971 1972 80
0.402335 0.41383716 12 20 1971 1972 81
0.394732 0.42883126 12 21 1971 1972 82
0.435086 0.47381356 12 22 1971 1972 83
0.473968666666667 0.49780412 12 23 1971 1972 84
0.511390333333333 0.9146401 12 24 1971 1972 85
0.499755666666667 1.06158228 12 25 1971 1972 86
0.488515333333333 1.049587 12 26 1971 1972 87
0.477666 0.6297522 12 27 1971 1972 88
0.467214666666667 0.44682418 12 28 1971 1972 89
0.457131 0.44082654 12 29 1971 1972 90
0.447416 0.4348289 12 30 1971 1972 91
0.438056333333333 0.43183008 12 31 1971 1972 92
0.429055333333333 0.4348289 1 1 1972 1972 93
0.420387666666667 0.4348289 1 2 1972 1972 94
0.412010666666667 0.43183008 1 3 1972 1972 95
0.403918333333333 0.43183008 1 4 1972 1972 96
0.396147 0.4348289 1 5 1972 1972 97
0.388630333333333 0.43782772 1 6 1972 1972 98
0.381405666666667 0.42883126 1 7 1972 1972 99
0.374386666666667 0.42283362 1 8 1972 1972 100
0.36766 0.41683598 1 9 1972 1972 101
0.361154 0.41083834 1 10 1972 1972 102
0.354895333333333 0.4048407 1 11 1972 1972 103
0.348839666666667 0.40184188 1 12 1972 1972 104
0.343003 0.40184188 1 13 1972 1972 105
0.337388666666667 0.39884306 1 14 1972 1972 106
0.331961333333333 0.39584424 1 15 1972 1972 107
0.326734 0.39584424 1 16 1972 1972 108
0.321646 0.40184188 1 17 1972 1972 109
0.316716 0.41083834 1 18 1972 1972 110
0.311932 0.4198348 1 19 1972 1972 111
0.307337 0.42583244 1 20 1972 1972 112
0.302934333333333 0.43782772 1 21 1972 1972 113
0.301213 0.44682418 1 22 1972 1972 114
0.303530333333333 0.45282182 1 23 1972 1972 115
0.305754666666667 0.44082654 1 24 1972 1972 116
0.305391 0.42883126 1 25 1972 1972 117
0.301062666666667 0.41683598 1 26 1972 1972 118
0.296888333333333 0.4198348 1 27 1972 1972 119
0.292855 0.41683598 1 28 1972 1972 120
0.288968333333333 0.41083834 1 29 1972 1972 121
0.285223333333333 0.39584424 1 30 1972 1972 122
0.281577 0.39884306 1 31 1972 1972 123
0.278091333333333 0.40783952 2 1 1972 1972 124
0.274712 0.41083834 2 2 1972 1972 125
0.271471666666667 0.4048407 2 3 1972 1972 126
0.268300666666667 0.39584424 2 4 1972 1972 127
0.265254 0.3898466 2 5 1972 1972 128
0.262321666666667 0.38384896 2 6 1972 1972 129
0.25949 0.37785132 2 7 1972 1972 130
0.256764333333333 0.37785132 2 8 1972 1972 131
0.254126666666667 0.37785132 2 9 1972 1972 132
0.251577333333333 0.37785132 2 10 1972 1972 133
0.249090333333333 0.38085014 2 11 1972 1972 134
0.246668 0.38384896 2 12 1972 1972 135
0.244285666666667 0.3898466 2 13 1972 1972 136
0.241963 0.3898466 2 14 1972 1972 137
0.239738333333333 0.3898466 2 15 1972 1972 138
0.23753 0.39284542 2 16 1972 1972 139
0.235264 0.39884306 2 17 1972 1972 140
0.232882333333333 0.41383716 2 18 1972 1972 141
0.230490333333333 0.43782772 2 19 1972 1972 142
0.22819 0.47381356 2 20 1972 1972 143
0.226142666666667 0.49780412 2 21 1972 1972 144
0.251947333333333 0.49780412 2 22 1972 1972 145
0.277008 0.4798112 2 23 1972 1972 146
0.303821666666667 0.46781592 2 24 1972 1972 147
0.302213 0.4648171 2 25 1972 1972 148
0.305010666666667 0.4798112 2 26 1972 1972 149
0.304760666666667 0.54878406 2 27 1972 1972 150
0.304868333333333 0.68672978 2 28 1972 1972 151
0.340757 0.74070854 2 29 1972 1972 152
0.375473 0.78868966 3 1 1972 1972 153
0.408131666666667 0.9746165 3 2 1972 1972 154
0.399108666666667 1.26250322 3 3 1972 1972 155
0.39018 1.4694218 3 4 1972 1972 156
0.381499 1.4694218 3 5 1972 1972 157
0.373030666666667 1.4394336 3 6 1972 1972 158
0.368724666666667 1.4694218 3 7 1972 1972 159
0.408214333333333 1.5893746 3 8 1972 1972 160
0.509510666666667 1.8892566 3 9 1972 1972 161
0.667702 2.0391976 3 10 1972 1972 162
0.817961666666667 2.0391976 3 11 1972 1972 163
0.957690333333333 1.8592684 3 12 1972 1972 164
1.066981 1.799292 3 13 1972 1972 165
1.17307533333333 1.7693038 3 14 1972 1972 166
1.26270966666667 1.799292 3 15 1972 1972 167
1.36159466666667 1.9192448 3 16 1972 1972 168
1.49151066666667 2.099174 3 17 1972 1972 169
1.65319433333333 2.1591504 3 18 1972 1972 170
1.80628633333333 2.1891386 3 19 1972 1972 171
1.933676 2.2791032 3 20 1972 1972 172
2.03478566666667 2.3090914 3 21 1972 1972 173
2.189885 2.1591504 3 22 1972 1972 174
2.29350666666667 1.9192448 3 23 1972 1972 175
2.33285433333333 1.9792212 3 24 1972 1972 176
2.26421533333333 1.9192448 3 25 1972 1972 177
2.187175 1.799292 3 26 1972 1972 178
2.11306466666667 1.4694218 3 27 1972 1972 179
2.04173466666667 1.349469 3 28 1972 1972 180
1.97296333333333 1.2894926 3 29 1972 1972 181
1.90656866666667 1.2595044 3 30 1972 1972 182
1.84244833333333 1.2595044 3 31 1972 1972 183
1.78058866666667 1.349469 4 1 1972 1972 184
1.72097466666667 1.5293982 4 2 1972 1972 185
1.663464 1.8292802 4 3 1972 1972 186
1.61389433333333 2.399056 4 4 1972 1972 187
1.68647633333333 2.6689498 4 5 1972 1972 188
1.77175 2.6689498 4 6 1972 1972 189
1.848563 2.2191268 4 7 1972 1972 190
1.802513 1.9792212 4 8 1972 1972 191
1.742995 1.8592684 4 9 1972 1972 192
1.690207 1.799292 4 10 1972 1972 193
1.697831 1.6793392 4 11 1972 1972 194
1.70698366666667 1.5893746 4 12 1972 1972 195
1.71161166666667 1.5293982 4 13 1972 1972 196
1.65818033333333 1.6193628 4 14 1972 1972 197
1.605255 1.7693038 4 15 1972 1972 198
1.55386633333333 1.8592684 4 16 1972 1972 199
1.50398633333333 1.799292 4 17 1972 1972 200
1.45622766666667 1.649351 4 18 1972 1972 201
1.41041666666667 1.5893746 4 19 1972 1972 202
1.36608333333333 1.649351 4 20 1972 1972 203
1.32286733333333 1.799292 4 21 1972 1972 204
1.28087466666667 1.9792212 4 22 1972 1972 205
1.240395 2.099174 4 23 1972 1972 206
1.205428 2.099174 4 24 1972 1972 207
1.18098233333333 2.0691858 4 25 1972 1972 208
1.15738233333333 2.1591504 4 26 1972 1972 209
1.13056266666667 2.399056 4 27 1972 1972 210
1.098702 2.548997 4 28 1972 1972 211
1.08161566666667 2.5789852 4 29 1972 1972 212
1.07466566666667 2.5789852 4 30 1972 1972 213
1.06550733333333 2.698938 5 1 1972 1972 214
1.05550633333333 2.848879 5 2 1972 1972 215
1.048671 2.9388436 5 3 1972 1972 216
1.05118533333333 2.9688318 5 4 1972 1972 217
1.04733266666667 2.9688318 5 5 1972 1972 218
1.03669433333333 2.9088554 5 6 1972 1972 219
1.02058533333333 2.8188908 5 7 1972 1972 220
1.00168333333333 2.698938 5 8 1972 1972 221
0.978060666666667 2.6389616 5 9 1972 1972 222
0.951747333333333 2.6089734 5 10 1972 1972 223
0.926204 2.5789852 5 11 1972 1972 224
0.904571666666667 2.5789852 5 12 1972 1972 225
0.885361333333333 2.5789852 5 13 1972 1972 226
0.865170333333333 2.6089734 5 14 1972 1972 227
0.842984 2.5789852 5 15 1972 1972 228
0.819417 2.4890206 5 16 1972 1972 229
0.795674 2.399056 5 17 1972 1972 230
0.772663333333333 2.6689498 5 18 1972 1972 231
0.824172666666667 2.7889026 5 19 1972 1972 232
0.885360666666667 2.7589144 5 20 1972 1972 233
0.944734333333333 2.3390796 5 21 1972 1972 234
0.928113 2.099174 5 22 1972 1972 235
0.9005 1.9792212 5 23 1972 1972 236
0.873198 1.8892566 5 24 1972 1972 237
0.846762333333333 1.8292802 5 25 1972 1972 238
0.821206666666667 1.799292 5 26 1972 1972 239
0.796482 1.8292802 5 27 1972 1972 240
0.772711333333333 1.8592684 5 28 1972 1972 241
0.74979 1.8892566 5 29 1972 1972 242
0.727683333333333 1.8892566 5 30 1972 1972 243
0.706381333333333 1.8892566 5 31 1972 1972 244
0.685865333333333 1.8892566 6 1 1972 1972 245
0.666097666666667 1.8592684 6 2 1972 1972 246
0.647021333333333 1.799292 6 3 1972 1972 247
0.628618333333333 1.7393156 6 4 1972 1972 248
0.611997 1.7393156 6 5 1972 1972 249
0.595974666666667 1.799292 6 6 1972 1972 250
0.589168 1.8592684 6 7 1972 1972 251
0.588704666666667 1.8592684 6 8 1972 1972 252
0.588747333333333 1.8292802 6 9 1972 1972 253
0.597680333333333 1.6793392 6 10 1972 1972 254
0.600149666666667 1.5293982 6 11 1972 1972 255
0.601981 1.349469 6 12 1972 1972 256
0.586103333333333 1.2595044 6 13 1972 1972 257
0.56965 1.1695398 6 14 1972 1972 258
0.553792333333333 1.1095634 6 15 1972 1972 259
0.538505333333333 1.049587 6 16 1972 1972 260
0.523747 1.0195988 6 17 1972 1972 261
0.509506 0.9596224 6 18 1972 1972 262
0.495768666666667 0.92063774 6 19 1972 1972 263
0.482540333333333 0.86665898 6 20 1972 1972 264
0.469747666666667 0.83367196 6 21 1972 1972 265
0.457427666666667 0.79768612 6 22 1972 1972 266
0.445532666666667 0.77369556 6 23 1972 1972 267
0.434089 0.749705 6 24 1972 1972 268
0.423068 0.73171208 6 25 1972 1972 269
0.412419333333333 0.7047227 6 26 1972 1972 270
0.402112666666667 0.6747345 6 27 1972 1972 271
0.392139333333333 0.63574984 6 28 1972 1972 272
0.382529333333333 0.599764 6 29 1972 1972 273
0.373247666666667 0.56677698 6 30 1972 1972 274
0.364293 0.5397876 7 1 1972 1972 275
0.355646333333333 0.51579704 7 2 1972 1972 276
0.347321333333333 0.4948053 7 3 1972 1972 277
0.339278333333333 0.47381356 7 4 1972 1972 278
0.331505333333333 0.45282182 7 5 1972 1972 279
0.323996 0.4348289 7 6 1972 1972 280
0.316749666666667 0.42283362 7 7 1972 1972 281
0.309748 0.41083834 7 8 1972 1972 282
0.303013666666667 0.39884306 7 9 1972 1972 283
0.296500333333333 0.38684778 7 10 1972 1972 284
0.290230333333333 0.37785132 7 11 1972 1972 285
0.284153 0.36885486 7 12 1972 1972 286
0.278283666666667 0.35685958 7 13 1972 1972 287
0.272617333333333 0.34786312 7 14 1972 1972 288
0.267114333333333 0.33586784 7 15 1972 1972 289
0.261813 0.3298702 7 16 1972 1972 290
0.256672 0.32087374 7 17 1972 1972 291
0.251716666666667 0.3148761 7 18 1972 1972 292
0.246946333333333 0.3148761 7 19 1972 1972 293
0.242379333333333 0.32087374 7 20 1972 1972 294
0.237981666666667 0.32687138 7 21 1972 1972 295
0.233706333333333 0.32087374 7 22 1972 1972 296
0.229534666666667 0.30887846 7 23 1972 1972 297
0.225491333333333 0.29688318 7 24 1972 1972 298
0.221585 0.29088554 7 25 1972 1972 299
0.217811333333333 0.2848879 7 26 1972 1972 300
0.214162333333333 0.28188908 7 27 1972 1972 301
0.210627 0.27589144 7 28 1972 1972 302
0.207223 0.27589144 7 29 1972 1972 303
0.204436 0.27289262 7 30 1972 1972 304
0.201742333333333 0.2698938 7 31 1972 1972 305
0.199112 0.26389616 8 1 1972 1972 306
0.196064333333333 0.25789852 8 2 1972 1972 307
0.193104666666667 0.2548997 8 3 1972 1972 308
0.190224666666667 0.25190088 8 4 1972 1972 309
0.187427 0.25190088 8 5 1972 1972 310
0.184716333333333 0.24890206 8 6 1972 1972 311
0.182112333333333 0.24590324 8 7 1972 1972 312
0.179589 0.24290442 8 8 1972 1972 313
0.177134666666667 0.24290442 8 9 1972 1972 314
0.174759 0.2399056 8 10 1972 1972 315
0.172454333333333 0.23690678 8 11 1972 1972 316
0.170239666666667 0.23390796 8 12 1972 1972 317
0.168098 0.23390796 8 13 1972 1972 318
0.166035666666667 0.23390796 8 14 1972 1972 319
0.164069666666667 0.23390796 8 15 1972 1972 320
0.162183333333333 0.23690678 8 16 1972 1972 321
0.160340333333333 0.2399056 8 17 1972 1972 322
0.158525333333333 0.24290442 8 18 1972 1972 323
0.156740666666667 0.24290442 8 19 1972 1972 324
0.155037 0.2399056 8 20 1972 1972 325
0.153357666666667 0.23690678 8 21 1972 1972 326
0.151733333333333 0.23390796 8 22 1972 1972 327
0.150119666666667 0.23390796 8 23 1972 1972 328
0.148569666666667 0.23390796 8 24 1972 1972 329
0.147051333333333 0.23090914 8 25 1972 1972 330
0.145594333333333 0.22791032 8 26 1972 1972 331
0.144155333333333 0.2249115 8 27 1972 1972 332
0.142774666666667 0.2548997 8 28 1972 1972 333
0.141502 0.27589144 8 29 1972 1972 334
0.221994666666667 0.30288082 8 30 1972 1972 335
0.307483 0.31187728 8 31 1972 1972 336
0.418315 0.31787492 9 1 1972 1972 337
0.443319666666667 0.30887846 9 2 1972 1972 338
0.459396333333333 0.29388436 9 3 1972 1972 339
0.455661333333333 0.29688318 9 4 1972 1972 340
0.457037666666667 0.30587964 9 5 1972 1972 341
0.466990333333333 0.29688318 9 6 1972 1972 342
0.467187 0.27589144 9 7 1972 1972 343
0.462398333333333 0.2548997 9 8 1972 1972 344
0.449127333333333 0.24590324 9 9 1972 1972 345
0.436323666666667 0.24290442 9 10 1972 1972 346
0.423980333333333 0.24290442 9 11 1972 1972 347
0.412081333333333 0.24290442 9 12 1972 1972 348
0.400627666666667 0.2399056 9 13 1972 1972 349
0.389578 0.23690678 9 14 1972 1972 350
0.378922333333333 0.23090914 9 15 1972 1972 351
0.368626333333333 0.22791032 9 16 1972 1972 352
0.358704666666667 0.2249115 9 17 1972 1972 353
0.349140333333333 0.22191268 9 18 1972 1972 354
0.339928333333333 0.21891386 9 19 1972 1972 355
0.331043333333333 0.21291622 9 20 1972 1972 356
0.322469333333333 0.2099174 9 21 1972 1972 357
0.314203333333333 0.20691858 9 22 1972 1972 358
0.306233 0.20691858 9 23 1972 1972 359
0.298548 0.20691858 9 24 1972 1972 360
0.291202333333333 0.20691858 9 25 1972 1972 361
0.319604333333333 0.20691858 9 26 1972 1972 362
0.399346 0.20691858 9 27 1972 1972 363
0.476063666666667 0.20691858 9 28 1972 1972 364
0.514461333333333 0.20691858 9 29 1972 1972 365
0.499047 0.20092094 9 30 1972 1972 366
0.492344 0.20691858 10 1 1972 1973 1
0.502905 0.23090914 10 2 1972 1973 2
0.513066 0.26089734 10 3 1972 1973 3
0.514693333333333 0.27889026 10 4 1972 1973 4
0.499209666666667 0.27889026 10 5 1972 1973 5
0.484287666666667 0.28788672 10 6 1972 1973 6
0.476634666666667 0.31787492 10 7 1972 1973 7
0.470988333333333 0.3448643 10 8 1972 1973 8
0.467306 0.37785132 10 9 1972 1973 9
0.486675333333333 0.43183008 10 10 1972 1973 10
0.525857 0.4648171 10 11 1972 1973 11
0.563551333333333 0.4648171 10 12 1972 1973 12
0.570195666666667 0.41683598 10 13 1972 1973 13
0.554313333333333 0.39284542 10 14 1972 1973 14
0.548481666666667 0.38684778 10 15 1972 1973 15
0.557755666666667 0.39584424 10 16 1972 1973 16
0.575759666666667 0.42883126 10 17 1972 1973 17
0.626354333333333 0.48281002 10 18 1972 1973 18
0.665359333333333 0.53678878 10 19 1972 1973 19
0.703772666666667 0.54578524 10 20 1972 1973 20
0.696279 0.51879586 10 21 1972 1973 21
0.683876666666667 0.47081474 10 22 1972 1973 22
0.661997333333333 0.43782772 10 23 1972 1973 23
0.640933333333333 0.41083834 10 24 1972 1973 24
0.620619333333333 0.39284542 10 25 1972 1973 25
0.601041666666667 0.38085014 10 26 1972 1973 26
0.582160333333333 0.37185368 10 27 1972 1973 27
0.563991666666667 0.3598584 10 28 1972 1973 28
0.546525666666667 0.33886666 10 29 1972 1973 29
0.529756 0.32387256 10 30 1972 1973 30
0.513576333333333 0.3148761 10 31 1972 1973 31
0.49796 0.31787492 11 1 1972 1973 32
0.482848 0.3298702 11 2 1972 1973 33
0.472232333333333 0.6147581 11 3 1972 1973 34
0.639183666666667 0.80668258 11 4 1972 1973 35
0.809536333333333 0.899646 11 5 1972 1973 36
0.969678666666667 0.68672978 11 6 1972 1973 37
0.957406 0.54278642 11 7 1972 1973 38
0.936076333333333 0.47081474 11 8 1972 1973 39
0.915539666666667 0.4198348 11 9 1972 1973 40
0.885436 0.3898466 11 10 1972 1973 41
0.859056333333333 0.3748525 11 11 1972 1973 42
0.833660666666667 0.37185368 11 12 1972 1973 43
0.808887 0.36885486 11 13 1972 1973 44
0.790422666666667 0.36585604 11 14 1972 1973 45
0.772640666666667 0.3598584 11 15 1972 1973 46
0.755508666666667 0.35086194 11 16 1972 1973 47
0.730953333333333 0.3448643 11 17 1972 1973 48
0.707305666666667 0.34186548 11 18 1972 1973 49
0.684521333333333 0.33886666 11 19 1972 1973 50
0.662613 0.33286902 11 20 1972 1973 51
0.641518666666667 0.32387256 11 21 1972 1973 52
0.621203 0.31787492 11 22 1972 1973 53
0.601633333333333 0.3148761 11 23 1972 1973 54
0.582756 0.31787492 11 24 1972 1973 55
0.564527 0.32087374 11 25 1972 1973 56
0.546927666666667 0.32687138 11 26 1972 1973 57
0.52998 0.33286902 11 27 1972 1973 58
0.513673333333333 0.34186548 11 28 1972 1973 59
0.497989 0.34786312 11 29 1972 1973 60
0.482865333333333 0.34786312 11 30 1972 1973 61
0.468290333333333 0.34186548 12 1 1972 1973 62
0.454234 0.33286902 12 2 1972 1973 63
0.454583333333333 0.3148761 12 3 1972 1973 64
0.454940666666667 0.29088554 12 4 1972 1973 65
0.455315333333333 0.26389616 12 5 1972 1973 66
0.441809666666667 0.24590324 12 6 1972 1973 67
0.428799 0.23690678 12 7 1972 1973 68
0.416255333333333 0.23690678 12 8 1972 1973 69
0.404165666666667 0.24290442 12 9 1972 1973 70
0.392530666666667 0.24890206 12 10 1972 1973 71
0.381327666666667 0.25190088 12 11 1972 1973 72
0.370526333333333 0.26089734 12 12 1972 1973 73
0.360116333333333 0.27289262 12 13 1972 1973 74
0.350077 0.28788672 12 14 1972 1973 75
0.340416 0.299882 12 15 1972 1973 76
0.331132 1.25350676 12 16 1972 1973 77
0.373553666666667 2.1741445 12 17 1972 1973 78
0.425952 3.8384896 12 18 1972 1973 79
0.533850333333333 3.8384896 12 19 1972 1973 80
0.586401 3.598584 12 20 1972 1973 81
0.628023666666667 2.7589144 12 21 1972 1973 82
0.610642333333333 2.3390796 12 22 1972 1973 83
0.593898666666667 2.0092094 12 23 1972 1973 84
0.575214 1.4394336 12 24 1972 1973 85
0.557209666666667 1.1095634 12 25 1972 1973 86
0.539851333333333 0.8846519 12 26 1972 1973 87
0.523111 0.71072034 12 27 1972 1973 88
0.506984333333333 0.5847699 12 28 1972 1973 89
0.49148 0.52779232 12 29 1972 1973 90
0.476563666666667 0.50380176 12 30 1972 1973 91
0.462203666666667 0.49180648 12 31 1972 1973 92
0.448355333333333 0.48580884 1 1 1973 1973 92
0.435009 0.48580884 1 2 1973 1973 93
0.422150333333333 0.4798112 1 3 1973 1973 94
0.409776333333333 0.47381356 1 4 1973 1973 95
0.397851333333333 0.46781592 1 5 1973 1973 96
0.386361666666667 0.46781592 1 6 1973 1973 97
0.375295 0.46781592 1 7 1973 1973 98
0.36464 0.46781592 1 8 1973 1973 99
0.354378 0.46781592 1 9 1973 1973 100
0.344489333333333 0.60576164 1 10 1973 1973 101
0.334980333333333 1.349469 1 11 1973 1973 102
0.353447 1.76330616 1 12 1973 1973 103
0.371203 1.8592684 1 13 1973 1973 104
0.388270333333333 1.3194808 1 14 1973 1973 105
0.377190666666667 1.0795752 1 15 1973 1973 106
0.487191333333333 1.0195988 1 16 1973 1973 107
0.593136666666667 0.9296342 1 17 1973 1973 108
0.695066 0.85166488 1 18 1973 1973 109
0.672581 0.75870146 1 19 1973 1973 110
0.650922 0.70772152 1 20 1973 1973 111
0.630062333333333 0.65674158 1 21 1973 1973 112
0.609970333333333 0.60876046 1 22 1973 1973 113
0.590621 0.57577344 1 23 1973 1973 114
0.571974666666667 0.55778052 1 24 1973 1973 115
0.554014 0.55178288 1 25 1973 1973 116
0.536720333333333 0.54878406 1 26 1973 1973 117
0.520061333333333 0.54878406 1 27 1973 1973 118
0.504018333333333 0.54878406 1 28 1973 1973 119
0.488569 0.54878406 1 29 1973 1973 120
0.473691666666667 0.54878406 1 30 1973 1973 121
0.459365666666667 0.55178288 1 31 1973 1973 122
0.445552 0.55178288 2 1 1973 1973 123
0.432244666666667 0.55178288 2 2 1973 1973 124
0.419412 0.54278642 2 3 1973 1973 125
0.407053333333333 0.53079114 2 4 1973 1973 126
0.395150666666667 0.51879586 2 5 1973 1973 127
0.383836666666667 0.51279822 2 6 1973 1973 128
0.373125666666667 0.50680058 2 7 1973 1973 129
0.362872666666667 0.50080294 2 8 1973 1973 130
0.352852333333333 0.4948053 2 9 1973 1973 131
0.347604666666667 0.50080294 2 10 1973 1973 132
0.342486666666667 0.50080294 2 11 1973 1973 133
0.337541666666667 0.50080294 2 12 1973 1973 134
0.328186666666667 0.4948053 2 13 1973 1973 135
0.319161666666667 0.48880766 2 14 1973 1973 136
0.310479333333333 0.4798112 2 15 1973 1973 137
0.302120333333333 0.47081474 2 16 1973 1973 138
0.294073333333333 0.47081474 2 17 1973 1973 139
0.286322666666667 0.47681238 2 18 1973 1973 140
0.278841333333333 0.47681238 2 19 1973 1973 141
0.271629 0.47381356 2 20 1973 1973 142
0.264667333333333 0.46781592 2 21 1973 1973 143
0.257952333333333 0.46781592 2 22 1973 1973 144
0.251473 0.47081474 2 23 1973 1973 145
0.245240666666667 0.47081474 2 24 1973 1973 146
0.240035666666667 0.47381356 2 25 1973 1973 147
0.235020333333333 0.47681238 2 26 1973 1973 148
0.230183 0.49780412 2 27 1973 1973 149
0.231316666666667 0.51579704 2 28 1973 1973 150
0.232665 0.5247935 3 1 1973 1973 151
0.233988333333333 0.51879586 3 2 1973 1973 152
0.228671 0.5097994 3 3 1973 1973 153
0.223301 0.50080294 3 4 1973 1973 154
0.218106 0.4948053 3 5 1973 1973 155
0.213107333333333 0.49180648 3 6 1973 1973 156
0.208284333333333 0.49180648 3 7 1973 1973 157
0.203633333333333 0.48880766 3 8 1973 1973 158
0.199130333333333 0.50080294 3 9 1973 1973 159
0.195544666666667 0.51579704 3 10 1973 1973 160
0.192087333333333 0.52179468 3 11 1973 1973 161
0.188781 0.50080294 3 12 1973 1973 162
0.184852333333333 0.4798112 3 13 1973 1973 163
0.181064333333333 0.4648171 3 14 1973 1973 164
0.177382333333333 0.46781592 3 15 1973 1973 165
0.173774333333333 0.47681238 3 16 1973 1973 166
0.170295666666667 0.48281002 3 17 1973 1973 167
0.166971333333333 0.4798112 3 18 1973 1973 168
0.163800333333333 0.47081474 3 19 1973 1973 169
0.160956 0.4648171 3 20 1973 1973 170
0.158209 0.45881946 3 21 1973 1973 171
0.155579 0.45582064 3 22 1973 1973 172
0.152812666666667 0.4648171 3 23 1973 1973 173
0.150096333333333 0.49180648 3 24 1973 1973 174
0.147435333333333 0.53378996 3 25 1973 1973 175
0.144821 0.59376636 3 26 1973 1973 176
0.143915333333333 0.62675338 3 27 1973 1973 177
0.143082333333333 0.62675338 3 28 1973 1973 178
0.142344666666667 0.599764 3 29 1973 1973 179
0.140045333333333 0.599764 3 30 1973 1973 180
0.137820666666667 0.6147581 3 31 1973 1973 181
0.135673666666667 0.6147581 4 1 1973 1973 182
0.133621666666667 0.60876046 4 2 1973 1973 183
0.131593666666667 0.63874866 4 3 1973 1973 184
0.129592333333333 0.74370736 4 4 1973 1973 185
0.127605666666667 0.9596224 4 5 1973 1973 186
0.125682 1.1695398 4 6 1973 1973 187
0.123826333333333 1.349469 4 7 1973 1973 188
0.122028333333333 1.49941 4 8 1973 1973 189
0.120294666666667 1.7093274 4 9 1973 1973 190
0.118610666666667 2.0092094 4 10 1973 1973 191
0.139100333333333 2.3090914 4 11 1973 1973 192
0.212492666666667 2.4290442 4 12 1973 1973 193
0.335652666666667 2.399056 4 13 1973 1973 194
0.454555333333333 2.3390796 4 14 1973 1973 195
0.515527 2.3690678 4 15 1973 1973 196
0.532410666666667 2.4890206 4 16 1973 1973 197
0.552690666666667 2.4590324 4 17 1973 1973 198
0.609713666666667 2.399056 4 18 1973 1973 199
0.654056 2.249115 4 19 1973 1973 200
0.670397666666667 2.249115 4 20 1973 1973 201
0.648579333333333 2.4290442 4 21 1973 1973 202
0.627541333333333 2.8788672 4 22 1973 1973 203
0.607643666666667 3.4186548 4 23 1973 1973 204
0.596594333333333 3.9884306 4 24 1973 1973 205
0.646905666666667 4.6181828 4 25 1973 1973 206
0.792732666666667 5.4578524 4 26 1973 1973 207
1.059415 6.147581 4 27 1973 1973 208
